x,y,elev,LAT,LON,coords.x1,coords.x2
923.1241,908.7076,632,30.338969622373,-100.801111990546,-100.801111990546,30.338969622373
928.1241,908.7076,644.23,30.3392862451365,-100.749009403258,-100.749009403258,30.3392862451365
933.1241,908.7076,671.57,30.3395815835447,-100.696906483692,-100.696906483692,30.3395815835447
938.1241,908.7076,672.19,30.3398556373993,-100.644803254957,-100.644803254957,30.3398556373993
943.1241,908.7076,656.7,30.3401084065159,-100.592699740165,-100.592699740165,30.3401084065159
948.1241,908.7076,686.51,30.3403398907248,-100.54059596243,-100.54059596243,30.3403398907248
953.1241,908.7076,696.47,30.3405500898703,-100.488491944864,-100.488491944864,30.3405500898703
958.1241,908.7076,690.65,30.3407390038111,-100.436387710582,-100.436387710582,30.3407390038111
963.1241,908.7076,688.8,30.3409066324204,-100.384283282697,-100.384283282697,30.3409066324204
968.1241,908.7076,697.51,30.3410529755854,-100.332178684325,-100.332178684325,30.3410529755854
973.1241,908.7076,697.65,30.3411780332077,-100.280073938581,-100.280073938581,30.3411780332077
978.1241,908.7076,677.01,30.3412818052034,-100.227969068582,-100.227969068582,30.3412818052034
983.1241,908.7076,707.24,30.3413642915027,-100.175864097442,-100.175864097442,30.3413642915027
988.1241,908.7076,674.71,30.34142549205,-100.12375904828,-100.12375904828,30.34142549205
993.1241,908.7076,698.11,30.3414654068044,-100.07165394421,-100.07165394421,30.3414654068044
998.1241,908.7076,704.28,30.341484035739,-100.019548808351,-100.019548808351,30.341484035739
1003.1241,908.7076,682.35,30.3414813788412,-99.9674436638188,-99.9674436638188,30.3414813788412
1008.1241,908.7076,594.93,30.3414574361129,-99.9153385337305,-99.9153385337305,30.3414574361129
1013.1241,908.7076,637.24,30.34141220757,-99.8632334412029,-99.8632334412029,30.34141220757
1018.1241,908.7076,646.45,30.3413456932432,-99.8111284093528,-99.8111284093528,30.3413456932432
1023.1241,908.7076,641.06,30.3412578931769,-99.7590234612969,-99.7590234612969,30.3412578931769
1028.1241,908.7076,655.44,30.3411488074303,-99.7069186201514,-99.7069186201514,30.3411488074303
1033.1241,908.7076,624.23,30.3410184360766,-99.6548139090326,-99.6548139090326,30.3410184360766
1038.1241,908.7076,633.41,30.3408667792036,-99.6027093510562,-99.6027093510562,30.3408667792036
1043.1241,908.7076,681.48,30.340693836913,-99.5506049693374,-99.5506049693374,30.340693836913
1048.1241,908.7076,689.03,30.3404996093212,-99.4985007869911,-99.4985007869911,30.3404996093212
1053.1241,908.7076,681.28,30.3402840965587,-99.4463968271318,-99.4463968271318,30.3402840965587
1058.1241,908.7076,610.61,30.3400472987703,-99.3942931128732,-99.3942931128732,30.3400472987703
1063.1241,908.7076,665.47,30.3397892161152,-99.3421896673282,-99.3421896673282,30.3397892161152
1068.1241,908.7076,684.09,30.3395098487669,-99.2900865136095,-99.2900865136095,30.3395098487669
1073.1241,908.7076,671.61,30.3392091969131,-99.2379836748284,-99.2379836748284,30.3392091969131
1078.1241,908.7076,672.58,30.3388872607558,-99.1858811740958,-99.1858811740958,30.3388872607558
1083.1241,908.7076,654.13,30.3385440405116,-99.1337790345216,-99.1337790345216,30.3385440405116
1088.1241,908.7076,622.62,30.3381795364109,-99.0816772792146,-99.0816772792146,30.3381795364109
1093.1241,908.7076,659.04,30.337793748699,-99.0295759312828,-99.0295759312828,30.337793748699
1098.1241,908.7076,591.55,30.3373866776349,-98.9774750138329,-98.9774750138329,30.3373866776349
1103.1241,908.7076,578.97,30.3369583234924,-98.9253745499706,-98.9253745499706,30.3369583234924
1108.1241,908.7076,566.74,30.3365086865593,-98.8732745628004,-98.8732745628004,30.3365086865593
1113.1241,908.7076,529.42,30.3360377671379,-98.8211750754253,-98.8211750754253,30.3360377671379
1118.1241,908.7076,615.15,30.3355455655446,-98.7690761109473,-98.7690761109473,30.3355455655446
1123.1241,908.7076,531.55,30.3350320821104,-98.7169776924668,-98.7169776924668,30.3350320821104
1128.1241,908.7076,526.49,30.3344973171802,-98.6648798430828,-98.6648798430828,30.3344973171802
1133.1241,908.7076,488.76,30.3339412711136,-98.6127825858928,-98.6127825858928,30.3339412711136
1138.1241,908.7076,453.48,30.3333639442842,-98.5606859439927,-98.5606859439927,30.3333639442842
1143.1241,908.7076,395.81,30.3327653370802,-98.5085899404767,-98.5085899404767,30.3327653370802
1148.1241,908.7076,390.82,30.3321454499039,-98.4564945984375,-98.4564945984375,30.3321454499039
1153.1241,908.7076,386.93,30.3315042831719,-98.4043999409659,-98.4043999409659,30.3315042831719
1158.1241,908.7076,349.22,30.3308418373152,-98.3523059911509,-98.3523059911509,30.3308418373152
1163.1241,908.7076,325.6,30.330158112779,-98.3002127720795,-98.3002127720795,30.330158112779
1168.1241,908.7076,277.46,30.3294531100229,-98.2481203068369,-98.2481203068369,30.3294531100229
1173.1241,908.7076,292.53,30.3287268295208,-98.1960286185064,-98.1960286185064,30.3287268295208
1178.1241,908.7076,277.54,30.3279792717608,-98.143937730169,-98.143937730169,30.3279792717608
1183.1241,908.7076,349.11,30.3272104372455,-98.0918476649036,-98.0918476649036,30.3272104372455
1188.1241,908.7076,291.26,30.3264203264916,-98.039758445787,-98.039758445787,30.3264203264916
1193.1241,908.7076,319.13,30.3256089400302,-97.9876700958939,-97.9876700958939,30.3256089400302
1198.1241,908.7076,273.16,30.3247762784066,-97.9355826382963,-97.9355826382963,30.3247762784066
1203.1241,908.7076,225.89,30.3239223421806,-97.8834960960641,-97.8834960960641,30.3239223421806
1208.1241,908.7076,216.99,30.3230471319262,-97.8314104922648,-97.8314104922648,30.3230471319262
1213.1241,908.7076,169.45,30.3221506482317,-97.7793258499633,-97.7793258499633,30.3221506482317
1218.1241,908.7076,202.09,30.3212328916997,-97.7272421922219,-97.7272421922219,30.3212328916997
1223.1241,908.7076,162.87,30.320293862947,-97.6751595421003,-97.6751595421003,30.320293862947
1228.1241,908.7076,194.48,30.3193335626049,-97.6230779226557,-97.6230779226557,30.3193335626049
1233.1241,908.7076,143.6,30.3183519913189,-97.5709973569423,-97.5709973569423,30.3183519913189
1238.1241,908.7076,151.4,30.3173491497488,-97.5189178680116,-97.5189178680116,30.3173491497488
1243.1241,908.7076,128.68,30.3163250385687,-97.4668394789123,-97.4668394789123,30.3163250385687
1248.1241,908.7076,148.43,30.3152796584671,-97.4147622126902,-97.4147622126902,30.3152796584671
1253.1241,908.7076,157.7,30.3142130101466,-97.3626860923881,-97.3626860923881,30.3142130101466
1258.1241,908.7076,154.7,30.3131250943243,-97.3106111410455,-97.3106111410455,30.3131250943243
1263.1241,908.7076,159.86,30.3120159117315,-97.2585373816991,-97.2585373816991,30.3120159117315
1268.1241,908.7076,167.19,30.3108854631139,-97.2064648373824,-97.2064648373824,30.3108854631139
1273.1241,908.7076,160.12,30.3097337492312,-97.1543935311255,-97.1543935311255,30.3097337492312
1278.1241,908.7076,122.41,30.3085607708579,-97.1023234859554,-97.1023234859554,30.3085607708579
1283.1241,908.7076,115.26,30.3073665287823,-97.0502547248955,-97.0502547248955,30.3073665287823
1288.1241,908.7076,120.47,30.3061510238074,-96.9981872709662,-96.9981872709662,30.3061510238074
1293.1241,908.7076,125.39,30.3049142567502,-96.946121147184,-96.946121147184,30.3049142567502
1298.1241,908.7076,94.41,30.3036562284422,-96.8940563765621,-96.8940563765621,30.3036562284422
1303.1241,908.7076,110.17,30.302376939729,-96.84199298211,-96.84199298211,30.302376939729
1308.1241,908.7076,93.3,30.3010763914708,-96.7899309868337,-96.7899309868337,30.3010763914708
1313.1241,908.7076,90.87,30.2997545845419,-96.7378704137353,-96.7378704137353,30.2997545845419
1318.1241,908.7076,73.21,30.2984115198308,-96.6858112858133,-96.6858112858133,30.2984115198308
1323.1241,908.7076,72.58,30.2970471982406,-96.6337536260621,-96.6337536260621,30.2970471982406
1328.1241,908.7076,72.58,30.2956616206883,-96.5816974574726,-96.5816974574726,30.2956616206883
1333.1241,908.7076,81.16,30.2942547881056,-96.5296428030313,-96.5296428030313,30.2942547881056
1338.1241,908.7076,96.95,30.2928267014383,-96.4775896857211,-96.4775896857211,30.2928267014383
1343.1241,908.7076,112,30.2913773616464,-96.4255381285204,-96.4255381285204,30.2913773616464
1348.1241,908.7076,113.93,30.2899067697044,-96.3734881544038,-96.3734881544038,30.2899067697044
1353.1241,908.7076,104.49,30.288414926601,-96.3214397863415,-96.3214397863415,30.288414926601
1358.1241,908.7076,96.63,30.2869018333393,-96.2693930472997,-96.2693930472997,30.2869018333393
1363.1241,908.7076,86.49,30.2853674909364,-96.2173479602398,-96.2173479602398,30.2853674909364
1368.1241,908.7076,86.77,30.2838119004241,-96.1653045481194,-96.1653045481194,30.2838119004241
1373.1241,908.7076,58.51,30.2822350628482,-96.1132628338911,-96.1132628338911,30.2822350628482
1378.1241,908.7076,67.93,30.2806369792689,-96.0612228405035,-96.0612228405035,30.2806369792689
1383.1241,908.7076,79.51,30.2790176507607,-96.0091845909002,-96.0091845909002,30.2790176507607
1388.1241,908.7076,71.44,30.2773770784124,-95.9571481080206,-95.9571481080206,30.2773770784124
1393.1241,908.7076,115.64,30.2757152633271,-95.9051134147989,-95.9051134147989,30.2757152633271
1398.1241,908.7076,114.65,30.2740322066221,-95.853080534165,-95.853080534165,30.2740322066221
1403.1241,908.7076,90.44,30.2723279094291,-95.8010494890439,-95.8010494890439,30.2723279094291
1408.1241,908.7076,91.04,30.2706023728941,-95.7490203023556,-95.7490203023556,30.2706023728941
1413.1241,908.7076,57.35,30.2688555981774,-95.6969929970152,-95.6969929970152,30.2688555981774
1418.1241,908.7076,61.89,30.2670875864534,-95.644967595933,-95.644967595933,30.2670875864534
1423.1241,908.7076,51,30.2652983389111,-95.5929441220139,-95.5929441220139,30.2652983389111
1428.1241,908.7076,40.3,30.2634878567536,-95.5409225981582,-95.5409225981582,30.2634878567536
1433.1241,908.7076,38.18,30.2616561411983,-95.4889030472605,-95.4889030472605,30.2616561411983
1438.1241,908.7076,43,30.2598031934769,-95.4368854922105,-95.4368854922105,30.2598031934769
1443.1241,908.7076,47.61,30.2579290148355,-95.3848699558925,-95.3848699558925,30.2579290148355
1448.1241,908.7076,48.22,30.2560336065343,-95.3328564611855,-95.3328564611855,30.2560336065343
1453.1241,908.7076,43.79,30.254116969848,-95.2808450309631,-95.2808450309631,30.254116969848
1458.1241,908.7076,40.78,30.2521791060655,-95.2288356880934,-95.2288356880934,30.2521791060655
1463.1241,908.7076,34.56,30.2502200164898,-95.176828455439,-95.176828455439,30.2502200164898
1468.1241,908.7076,36.27,30.2482397024386,-95.1248233558569,-95.1248233558569,30.2482397024386
1473.1241,908.7076,36.11,30.2462381652436,-95.0728204121985,-95.0728204121985,30.2462381652436
1478.1241,908.7076,36.13,30.2442154062508,-95.0208196473093,-95.0208196473093,30.2442154062508
1483.1241,908.7076,36.11,30.2421714268205,-94.9688210840293,-94.9688210840293,30.2421714268205
1488.1241,908.7076,34.8,30.2401062283274,-94.9168247451924,-94.9168247451924,30.2401062283274
1493.1241,908.7076,14.3,30.2380198121605,-94.864830653627,-94.864830653627,30.2380198121605
1498.1241,908.7076,12.32,30.2359121797228,-94.8128388321553,-94.8128388321553,30.2359121797228
1503.1241,908.7076,13.2,30.233783332432,-94.7608493035933,-94.7608493035933,30.233783332432
1508.1241,908.7076,26.85,30.2316332717197,-94.7088620907514,-94.7088620907514,30.2316332717197
1513.1241,908.7076,24.66,30.2294619990322,-94.6568772164336,-94.6568772164336,30.2294619990322
1518.1241,908.7076,24.35,30.2272695158296,-94.6048947034376,-94.6048947034376,30.2272695158296
1523.1241,908.7076,17.16,30.2250558235867,-94.5529145745552,-94.5529145745552,30.2250558235867
1528.1241,908.7076,18.36,30.2228209237924,-94.5009368525716,-94.5009368525716,30.2228209237924
1533.1241,908.7076,21.05,30.2205648179499,-94.4489615602657,-94.4489615602657,30.2205648179499
1538.1241,908.7076,16.89,30.2182875075766,-94.3969887204102,-94.3969887204102,30.2182875075766
1543.1241,908.7076,15.4,30.2159889942045,-94.3450183557711,-94.3450183557711,30.2159889942045
1548.1241,908.7076,11.41,30.2136692793795,-94.2930504891078,-94.2930504891078,30.2136692793795
1553.1241,908.7076,10.74,30.211328364662,-94.2410851431734,-94.2410851431734,30.211328364662
1558.1241,908.7076,10.28,30.2089662516267,-94.189122340714,-94.189122340714,30.2089662516267
1563.1241,908.7076,3.04,30.2065829418624,-94.1371621044692,-94.1371621044692,30.2065829418624
1568.1241,908.7076,4.43,30.2041784369723,-94.0852044571717,-94.0852044571717,30.2041784369723
1573.1241,908.7076,7.79,30.201752738574,-94.0332494215476,-94.0332494215476,30.201752738574
1578.1241,908.7076,8.17,30.1993058482992,-93.9812970203159,-93.9812970203159,30.1993058482992
1583.1241,908.7076,7.67,30.1968377677939,-93.9293472761886,-93.9293472761886,30.1968377677939
1588.1241,908.7076,6.84,30.1943484987185,-93.8774002118708,-93.8774002118708,30.1943484987185
1593.1241,908.7076,6.17,30.1918380427475,-93.8254558500605,-93.8254558500605,30.1918380427475
1598.1241,908.7076,4.77,30.1893064015699,-93.7735142134487,-93.7735142134487,30.1893064015699
1603.1241,908.7076,3.5,30.1867535768888,-93.721575324719,-93.721575324719,30.1867535768888
543.1241,913.7076,896.45,30.2978167397126,-104.760420231097,-104.760420231097,30.2978167397126
548.1241,913.7076,1139.15,30.2997502242316,-104.70838594714,-104.70838594714,30.2997502242316
553.1241,913.7076,1227.94,30.3016624712146,-104.656349578602,-104.656349578602,30.3016624712146
558.1241,913.7076,1256.83,30.3035534793762,-104.604311148384,-104.604311148384,30.3035534793762
563.1241,913.7076,1473.18,30.305423247445,-104.552270679394,-104.552270679394,30.305423247445
568.1241,913.7076,1440.84,30.3072717741643,-104.500228194543,-104.500228194543,30.3072717741643
573.1241,913.7076,1444.69,30.3090990582914,-104.44818371675,-104.44818371675,30.3090990582914
578.1241,913.7076,1528.39,30.3109050985981,-104.396137268937,-104.396137268937,30.3109050985981
583.1241,913.7076,1493.79,30.3126898938704,-104.344088874034,-104.344088874034,30.3126898938704
588.1241,913.7076,1473.62,30.3144534429085,-104.292038554972,-104.292038554972,30.3144534429085
593.1241,913.7076,1457.46,30.3161957445271,-104.239986334692,-104.239986334692,30.3161957445271
598.1241,913.7076,1457.54,30.317916797555,-104.187932236137,-104.187932236137,30.317916797555
603.1241,913.7076,1482.67,30.3196166008354,-104.135876282254,-104.135876282254,30.3196166008354
608.1241,913.7076,1457.03,30.3212951532258,-104.083818495998,-104.083818495998,30.3212951532258
613.1241,913.7076,1444.6,30.322952453598,-104.031758900328,-104.031758900328,30.322952453598
618.1241,913.7076,1459.31,30.3245885008379,-103.979697518206,-103.979697518206,30.3245885008379
623.1241,913.7076,1500.09,30.3262032938461,-103.9276343726,-103.9276343726,30.3262032938461
628.1241,913.7076,1555.47,30.3277968315371,-103.875569486483,-103.875569486483,30.3277968315371
633.1241,913.7076,1616.91,30.32936911284,-103.823502882832,-103.823502882832,30.32936911284
638.1241,913.7076,1476.39,30.3309201366979,-103.771434584629,-103.771434584629,30.3309201366979
643.1241,913.7076,1550.87,30.3324499020684,-103.71936461486,-103.71936461486,30.3324499020684
648.1241,913.7076,1397.41,30.3339584079234,-103.667292996516,-103.667292996516,30.3339584079234
653.1241,913.7076,1406.38,30.335445653249,-103.615219752593,-103.615219752593,30.335445653249
658.1241,913.7076,1546.65,30.3369116370457,-103.563144906088,-103.563144906088,30.3369116370457
663.1241,913.7076,1504.18,30.3383563583282,-103.511068480007,-103.511068480007,30.3383563583282
668.1241,913.7076,1376.89,30.3397798161256,-103.458990497357,-103.458990497357,30.3397798161256
673.1241,913.7076,1488.37,30.3411820094811,-103.406910981149,-103.406910981149,30.3411820094811
678.1241,913.7076,1789.09,30.3425629374526,-103.354829954401,-103.354829954401,30.3425629374526
683.1241,913.7076,1717.02,30.3439225991119,-103.302747440132,-103.302747440132,30.3439225991119
688.1241,913.7076,1504.32,30.3452609935452,-103.250663461366,-103.250663461366,30.3452609935452
693.1241,913.7076,1403.53,30.3465781198531,-103.198578041132,-103.198578041132,30.3465781198531
698.1241,913.7076,1396.48,30.3478739771504,-103.14649120246,-103.14649120246,30.3478739771504
703.1241,913.7076,1348.84,30.3491485645664,-103.094402968387,-103.094402968387,30.3491485645664
708.1241,913.7076,1277.6,30.3504018812443,-103.042313361952,-103.042313361952,30.3504018812443
713.1241,913.7076,1261.77,30.3516339263421,-102.990222406197,-102.990222406197,30.3516339263421
718.1241,913.7076,1263.89,30.3528446990317,-102.938130124169,-102.938130124169,30.3528446990317
723.1241,913.7076,1221.79,30.3540341984996,-102.886036538919,-102.886036538919,30.3540341984996
728.1241,913.7076,1193.71,30.3552024239462,-102.833941673499,-102.833941673499,30.3552024239462
733.1241,913.7076,1172.18,30.3563493745867,-102.781845550967,-102.781845550967,30.3563493745867
738.1241,913.7076,1133.5,30.3574750496503,-102.729748194382,-102.729748194382,30.3574750496503
743.1241,913.7076,1257.59,30.3585794483805,-102.677649626809,-102.677649626809,30.3585794483805
748.1241,913.7076,1166.49,30.3596625700352,-102.625549871314,-102.625549871314,30.3596625700352
753.1241,913.7076,1143.78,30.3607244138865,-102.573448950966,-102.573448950966,30.3607244138865
758.1241,913.7076,1058.24,30.361764979221,-102.52134688884,-102.52134688884,30.361764979221
763.1241,913.7076,1022.17,30.3627842653394,-102.46924370801,-102.46924370801,30.3627842653394
768.1241,913.7076,1029.01,30.3637822715568,-102.417139431556,-102.417139431556,30.3637822715568
773.1241,913.7076,950.77,30.3647589972026,-102.36503408256,-102.36503408256,30.3647589972026
778.1241,913.7076,921.07,30.3657144416204,-102.312927684106,-102.312927684106,30.3657144416204
783.1241,913.7076,865.66,30.3666486041683,-102.260820259283,-102.260820259283,30.3666486041683
788.1241,913.7076,817.71,30.3675614842185,-102.208711831179,-102.208711831179,30.3675614842185
793.1241,913.7076,776.71,30.3684530811577,-102.15660242289,-102.15660242289,30.3684530811577
798.1241,913.7076,791.63,30.3693233943867,-102.104492057509,-102.104492057509,30.3693233943867
803.1241,913.7076,757.59,30.3701724233208,-102.052380758135,-102.052380758135,30.3701724233208
808.1241,913.7076,783.73,30.3710001673894,-102.000268547869,-102.000268547869,30.3710001673894
813.1241,913.7076,764,30.3718066260364,-101.948155449813,-101.948155449813,30.3718066260364
818.1241,913.7076,753.02,30.3725917987199,-101.896041487074,-101.896041487074,30.3725917987199
823.1241,913.7076,759.74,30.3733556849123,-101.843926682758,-101.843926682758,30.3733556849123
828.1241,913.7076,680.95,30.3740982841004,-101.791811059976,-101.791811059976,30.3740982841004
833.1241,913.7076,719.07,30.3748195957852,-101.73969464184,-101.73969464184,30.3748195957852
838.1241,913.7076,554.09,30.375519619482,-101.687577451463,-101.687577451463,30.375519619482
843.1241,913.7076,677.59,30.3761983547205,-101.635459511963,-101.635459511963,30.3761983547205
848.1241,913.7076,666.05,30.3768558010447,-101.583340846458,-101.583340846458,30.3768558010447
853.1241,913.7076,637.37,30.3774919580128,-101.531221478067,-101.531221478067,30.3774919580128
858.1241,913.7076,581.44,30.3781068251973,-101.479101429914,-101.479101429914,30.3781068251973
863.1241,913.7076,622.85,30.3787004021853,-101.426980725121,-101.426980725121,30.3787004021853
868.1241,913.7076,633.64,30.3792726885777,-101.374859386814,-101.374859386814,30.3792726885777
873.1241,913.7076,688.92,30.3798236839902,-101.322737438121,-101.322737438121,30.3798236839902
878.1241,913.7076,620.78,30.3803533880525,-101.270614902171,-101.270614902171,30.3803533880525
883.1241,913.7076,670.86,30.3808618004087,-101.218491802094,-101.218491802094,30.3808618004087
888.1241,913.7076,652.49,30.3813489207172,-101.166368161023,-101.166368161023,30.3813489207172
893.1241,913.7076,671.04,30.3818147486507,-101.11424400209,-101.11424400209,30.3818147486507
898.1241,913.7076,671.18,30.3822592838964,-101.06211934843,-101.06211934843,30.3822592838964
903.1241,913.7076,657.16,30.3826825261553,-101.00999422318,-101.00999422318,30.3826825261553
908.1241,913.7076,588.77,30.3830844751433,-100.957868649478,-100.957868649478,30.3830844751433
913.1241,913.7076,664.34,30.3834651305903,-100.905742650461,-100.905742650461,30.3834651305903
918.1241,913.7076,590.54,30.3838244922404,-100.853616249269,-100.853616249269,30.3838244922404
923.1241,913.7076,608.08,30.3841625598524,-100.801489469044,-100.801489469044,30.3841625598524
928.1241,913.7076,624.49,30.3844793331989,-100.749362332927,-100.749362332927,30.3844793331989
933.1241,913.7076,671.08,30.3847748120673,-100.697234864061,-100.697234864061,30.3847748120673
938.1241,913.7076,641.84,30.3850489962589,-100.64510708559,-100.64510708559,30.3850489962589
943.1241,913.7076,666.53,30.3853018855895,-100.592979020657,-100.592979020657,30.3853018855895
948.1241,913.7076,664.11,30.3855334798894,-100.540850692409,-100.540850692409,30.3855334798894
953.1241,913.7076,698.65,30.3857437790027,-100.488722123991,-100.488722123991,30.3857437790027
958.1241,913.7076,692.25,30.3859327827884,-100.43659333855,-100.43659333855,30.3859327827884
963.1241,913.7076,666.71,30.3861004911193,-100.384464359232,-100.384464359232,30.3861004911193
968.1241,913.7076,668.56,30.3862469038828,-100.332335209187,-100.332335209187,30.3862469038828
973.1241,913.7076,683.29,30.3863720209806,-100.280205911561,-100.280205911561,30.3863720209806
978.1241,913.7076,689.98,30.3864758423285,-100.228076489504,-100.228076489504,30.3864758423285
983.1241,913.7076,695.19,30.3865583678568,-100.175946966163,-100.175946966163,30.3865583678568
988.1241,913.7076,696.45,30.3866195975101,-100.123817364689,-100.123817364689,30.3866195975101
993.1241,913.7076,664.87,30.3866595312473,-100.071687708231,-100.071687708231,30.3866595312473
998.1241,913.7076,673.45,30.3866781690414,-100.019558019938,-100.019558019938,30.3866781690414
1003.1241,913.7076,657.11,30.3866755108801,-99.9674283229598,-99.9674283229598,30.3866755108801
1008.1241,913.7076,602.94,30.386651556765,-99.9152986404458,-99.9152986404458,30.386651556765
1013.1241,913.7076,608.52,30.3866063067123,-99.8631689955457,-99.8631689955457,30.3866063067123
1018.1241,913.7076,610.56,30.3865397607523,-99.8110394114089,-99.8110394114089,30.3865397607523
1023.1241,913.7076,618.98,30.3864519189298,-99.7589099111848,-99.7589099111848,30.3864519189298
1028.1241,913.7076,645.46,30.3863427813038,-99.7067805180223,-99.7067805180223,30.3863427813038
1033.1241,913.7076,541.92,30.3862123479476,-99.6546512550704,-99.6546512550704,30.3862123479476
1038.1241,913.7076,617.19,30.3860606189489,-99.6025221454774,-99.6025221454774,30.3860606189489
1043.1241,913.7076,683.56,30.3858875944095,-99.5503932123914,-99.5503932123914,30.3858875944095
1048.1241,913.7076,685.61,30.3856932744458,-99.4982644789599,-99.4982644789599,30.3856932744458
1053.1241,913.7076,666.68,30.3854776591883,-99.4461359683299,-99.4461359683299,30.3854776591883
1058.1241,913.7076,574.57,30.3852407487818,-99.394007703648,-99.394007703648,30.3852407487818
1063.1241,913.7076,623.41,30.3849825433856,-99.3418797080598,-99.3418797080598,30.3849825433856
1068.1241,913.7076,623.6,30.3847030431731,-99.2897520047105,-99.2897520047105,30.3847030431731
1073.1241,913.7076,629.5,30.384402248332,-99.2376246167442,-99.2376246167442,30.384402248332
1078.1241,913.7076,615.39,30.3840801590646,-99.1854975673046,-99.1854975673046,30.3840801590646
1083.1241,913.7076,636.52,30.3837367755872,-99.133370879534,-99.133370879534,30.3837367755872
1088.1241,913.7076,638.93,30.3833720981304,-99.0812445765741,-99.0812445765741,30.3833720981304
1093.1241,913.7076,614.38,30.3829861269393,-99.0291186815655,-99.0291186815655,30.3829861269393
1098.1241,913.7076,656.62,30.3825788622733,-98.9769932176475,-98.9769932176475,30.3825788622733
1103.1241,913.7076,643.15,30.382150304406,-98.9248682079586,-98.9248682079586,30.382150304406
1108.1241,913.7076,604.47,30.3817004536252,-98.8727436756358,-98.8727436756358,30.3817004536252
1113.1241,913.7076,626.24,30.3812293102333,-98.820619643815,-98.820619643815,30.3812293102333
1118.1241,913.7076,581.51,30.3807368745468,-98.7684961356306,-98.7684961356306,30.3807368745468
1123.1241,913.7076,550.22,30.3802231468965,-98.7163731742158,-98.7163731742158,30.3802231468965
1128.1241,913.7076,503.54,30.3796881276277,-98.6642507827023,-98.6642507827023,30.3796881276277
1133.1241,913.7076,491.5,30.3791318170998,-98.6121289842201,-98.6121289842201,30.3791318170998
1138.1241,913.7076,487.27,30.3785542156865,-98.5600078018978,-98.5600078018978,30.3785542156865
1143.1241,913.7076,427.74,30.377955323776,-98.5078872588624,-98.5078872588624,30.377955323776
1148.1241,913.7076,449.91,30.3773351417706,-98.455767378239,-98.455767378239,30.3773351417706
1153.1241,913.7076,449.2,30.3766936700871,-98.4036481831512,-98.4036481831512,30.3766936700871
1158.1241,913.7076,421.83,30.3760309091564,-98.3515296967204,-98.3515296967204,30.3760309091564
1163.1241,913.7076,358.98,30.3753468594238,-98.2994119420665,-98.2994119420665,30.3753468594238
1168.1241,913.7076,321.58,30.3746415213491,-98.2472949423072,-98.2472949423072,30.3746415213491
1173.1241,913.7076,276.35,30.373914895406,-98.1951787205583,-98.1951787205583,30.373914895406
1178.1241,913.7076,288.91,30.3731669820829,-98.1430632999336,-98.1430632999336,30.3731669820829
1183.1241,913.7076,250.68,30.3723977818822,-98.0909487035446,-98.0909487035446,30.3723977818822
1188.1241,913.7076,225.53,30.3716072953208,-98.0388349545006,-98.0388349545006,30.3716072953208
1193.1241,913.7076,231.61,30.3707955229298,-97.9867220759088,-97.9867220759088,30.3707955229298
1198.1241,913.7076,253.02,30.3699624652548,-97.934610090874,-97.934610090874,30.3699624652548
1203.1241,913.7076,259.18,30.3691081228553,-97.8824990224987,-97.8824990224987,30.3691081228553
1208.1241,913.7076,248.77,30.3682324963056,-97.8303888938827,-97.8303888938827,30.3682324963056
1213.1241,913.7076,254.89,30.3673355861939,-97.7782797281237,-97.7782797281237,30.3673355861939
1218.1241,913.7076,228.31,30.366417393123,-97.7261715483165,-97.7261715483165,30.366417393123
1223.1241,913.7076,208.08,30.3654779177097,-97.6740643775534,-97.6740643775534,30.3654779177097
1228.1241,913.7076,176.14,30.3645171605855,-97.6219582389241,-97.6219582389241,30.3645171605855
1233.1241,913.7076,177.88,30.3635351223958,-97.5698531555154,-97.5698531555154,30.3635351223958
1238.1241,913.7076,172.22,30.3625318038005,-97.5177491504113,-97.5177491504113,30.3625318038005
1243.1241,913.7076,147.45,30.3615072054739,-97.4656462466931,-97.4656462466931,30.3615072054739
1248.1241,913.7076,158.1,30.3604613281044,-97.413544467439,-97.413544467439,30.3604613281044
1253.1241,913.7076,164.93,30.3593941723948,-97.3614438357243,-97.3614438357243,30.3593941723948
1258.1241,913.7076,150.79,30.3583057390623,-97.3093443746212,-97.3093443746212,30.3583057390623
1263.1241,913.7076,153.21,30.3571960288382,-97.2572461071988,-97.2572461071988,30.3571960288382
1268.1241,913.7076,152.38,30.3560650424682,-97.2051490565231,-97.2051490565231,30.3560650424682
1273.1241,913.7076,168.39,30.3549127807123,-97.1530532456567,-97.1530532456567,30.3549127807123
1278.1241,913.7076,137.77,30.3537392443449,-97.100958697659,-97.100958697659,30.3537392443449
1283.1241,913.7076,121.59,30.3525444341546,-97.0488654355861,-97.0488654355861,30.3525444341546
1288.1241,913.7076,104.46,30.3513283509442,-96.9967734824906,-96.9967734824906,30.3513283509442
1293.1241,913.7076,97.46,30.3500909955311,-96.9446828614215,-96.9446828614215,30.3500909955311
1298.1241,913.7076,94.61,30.3488323687466,-96.8925935954246,-96.8925935954246,30.3488323687466
1303.1241,913.7076,106.31,30.3475524714367,-96.8405057075419,-96.8405057075419,30.3475524714367
1308.1241,913.7076,111.65,30.3462513044614,-96.7884192208115,-96.7884192208115,30.3462513044614
1313.1241,913.7076,91.48,30.3449288686952,-96.7363341582682,-96.7363341582682,30.3449288686952
