ID,value,LAT,LON,ELEV,NAME
USC00410120,95.6721439749609,32.7047,-99.3011,441.4,ALBANY                        
USC00410144,156.228491396559,27.7283,-98.0678,61.3,ALICE                         
USC00410174,80.3930589184827,30.3764,-103.66,1356.4,ALPINE                        
USC00410204,145.181927710843,29.3653,-95.2336,8.5,ALVIN                         
USC00410225,136.924070450098,29.4608,-101.0286,352.7,AMISTAD DAM                   
USC00410235,146.280094413847,29.7878,-94.6342,7.3,ANAHUAC                       
USC00410248,94.6317647058824,32.3483,-102.5517,972.9,ANDREWS                       
USC00410257,142.650717703349,29.1572,-95.4592,8.2,ANGLETON 2 W                  
USC00410268,119.786951268627,32.7667,-99.89,523.3,ANSON                         
USC00410305,159.046060606061,28.3081,-96.8047,4.6,ARANSAS WR                    
USC00410313,108.745607028754,33.5989,-98.6544,305.1,ARCHER CITY 2W                
USC00410342,154.696956889265,26.9333,-97.8,9.1,ARMSTRONG                     
USC00410394,93.3969072164948,33.1525,-100.2333,509,ASPERMONT                     
USC00410482,113.222131147541,30.8878,-102.3008,776.3,BAKERSFIELD                   
USC00410493,105.350938967136,31.7414,-99.9764,534.9,BALLINGER 2 NW                
USC00410518,119.084752475248,32.2631,-96.6369,140.5,BARDWELL DAM                  
USC00410569,149.433739837398,28.9797,-95.975,15.8,BAY CITY WTR WKS              
USC00410639,148.180751173709,28.4575,-97.7061,77.7,BEEVILLE 5 NE                 
USC00410665,129.011354737666,31.1,-97.4833,202.4,BELTON DAM                    
USC00410690,146.147191471915,27.5969,-98.4161,115.8,BENAVIDES 2                   
USC00410691,115.507042253521,32.6475,-97.4439,240.8,BENBROOK DAM                  
USC00410779,90.9724842767296,31.2,-101.4625,833.3,BIG LAKE 2                    
USC00410832,116.599139616738,30.095,-98.4142,399.3,BLANCO                        
USC00410902,114.366979655712,29.7986,-98.7353,440.4,BOERNE                        
USC00410923,112.018613861386,33.6403,-96.1661,180.4,BONHAM 3NNE                   
USC00410958,73.2077464788732,35.6689,-101.4022,930.6,BORGER                        
USC00410984,117.202819107283,33.5511,-97.8472,329.2,BOWIE                         
USC00411007,131.653597413096,29.3167,-100.4144,341.4,BRACKETTVILLE                 
USC00411017,103.25540025413,31.1444,-99.3492,521.5,BRADY                         
USC00411043,124.501639344262,32.7667,-98.9333,406,BRECKENRIDGE 2 WNW            
USC00411048,136.3684004693,30.1592,-96.3972,95.4,BRENHAM                       
USC00411063,102.372311302307,33.2064,-97.7761,234.4,BRIDGEPORT                    
USC00411128,67.9636292530309,33.1908,-102.2681,1005.8,BROWNFIELD #2                 
USC00411138,114.957907159717,31.7383,-98.9456,424.9,BROWNWOOD 2ENE                
USC00411250,120.194368400469,30.7586,-98.2339,391.7,BURNET                        
USC00411348,133.322504892368,30.8458,-96.97,110.9,CAMERON                       
USC00411398,120.206381260097,29.6703,-100.0097,451.1,CAMP WOOD                     
USC00411412,72.9463796477495,35.9092,-100.3883,701,CANADIAN                      
USC00411416,91.9056454796684,30.1383,-104.6822,876.9,CANDELARIA                    
USC00411429,135.882583170254,29.8608,-98.1958,304.8,CANYON DAM                    
USC00411430,69.5145395799677,34.9806,-101.9264,1094.2,CANYON                        
USC00411492,124.23384253819,29.7908,-100.6742,564.2,CARTA VALLEY                  
USC00411500,124.375049504951,32.1614,-94.3397,93,CARTHAGE                      
USC00411528,152.062835882596,28.3392,-99.6328,170.7,CATARINA                      
USC00411578,109.496476115897,31.8075,-94.1642,99.1,CENTER                        
USC00411596,117.289246467818,31.2581,-95.9744,97.5,CENTERVILLE                   
USC00411649,56.8968684759917,35.6831,-102.33,1155.2,CHANNING 2                    
USC00411651,168.552466718872,27.5892,-97.4547,7.6,CHAPMAN RCH                   
USC00411663,144.908059467919,28.9275,-98.7494,134.4,CHARLOTTE 5 NNW               
USC00411715,101.963151705214,29.2703,-103.3003,1615.4,CHISOS BASIN                  
USC00411778,56.0473251028807,35.11,-101.3619,1034.8,CLAUDE                        
USC00411800,120.374951076321,32.3139,-97.4061,238.7,CLEBURNE                      
USC00411810,124.011341415722,30.3636,-95.0839,59.7,CLEVELAND                     
USC00411870,120.921361502347,30.5333,-95.15,108.2,COLDSPRING 5 SSW              
USC00411875,109.51763322884,31.8278,-99.4319,523.6,COLEMAN                       
USC00411903,104.050840672538,32.3978,-100.8594,643.1,COLORADO CITY                 
USC00411911,127.734758511481,29.6989,-96.5731,68.6,COLUMBUS                      
USC00411956,131.117762128326,30.3303,-95.4831,74.7,CONROE                        
USC00411974,88.4716242661448,31.5333,-101.2842,755.9,COPE RCH                      
USC00412012,59.0164383561644,31.78,-105.47,1365.5,CORNUDAS SVC STN              
USC00412014,190.293747542273,27.8,-97.4,3,CORPUS CHRISTI                
USC00412019,120.195226917058,32.1225,-96.4867,136.9,CORSICANA                     
USC00412082,97.3586818757921,31.4072,-102.3578,778.5,CRANE                         
USC00412114,117.228873239437,31.3072,-95.4508,105.8,CROCKETT                      
USC00412121,74.1306729264476,33.6517,-101.245,917.4,CROSBYTON                     
USC00412160,152.505106048704,28.6794,-99.8311,176.8,CRYSTAL CITY                  
USC00412225,132.346425765907,32.9203,-94.7225,91.4,DAINGERFIELD 9 S              
USC00412266,157.26301369863,29.0567,-96.2319,21.3,DANEVANG 1 W                  
USC00412394,114.759498629064,33.8167,-96.5667,186.8,DENISON DAM                   
USC00412404,122.13349038084,33.1992,-97.105,192,DENTON 2 SE                   
USC00412444,128.097770825186,31.8614,-95.2619,187.8,DIALVILLE 2 W                 
USC00412458,136.803767660911,28.6806,-99.1833,167.6,DILLEY                        
USC00412464,47.5799599198397,34.5858,-102.312,1173.5,DIMMITT 2 N                   
USC00412590,116.378082191781,30.05,-102.1167,667.5,DRYDEN                        
USC00412598,108.305827141181,32.0628,-98.3047,447.4,DUBLIN 2SE                    
USC00412617,53.7008212749316,35.8731,-101.9725,1114,DUMAS                         
USC00412679,143.525450901804,28.7569,-100.4792,247.5,EAGLE PASS 3N                 
USC00412715,103.13808373591,32.3989,-98.8175,438.3,EASTLAND                      
USC00412741,111.567984189723,31.2208,-99.8494,624.8,EDEN                          
USC00412786,150.228155339806,29.2,-96.2653,33.5,EL CAMPO                      
USC00412812,95.7594283445812,30.9667,-100.7,759,ELDORADO 11 NW                
USC00412820,140.487089201878,30.3642,-97.37,181.1,ELGIN 1 N                     
USC00412902,108.359968664317,32.8711,-95.7797,147.5,EMORY                         
USC00412906,134.716845878136,27.9775,-99.3847,166.1,ENCINAL                       
USC00413000,118.948031496063,30.3333,-94.0833,10.1,EVADALE                       
USC00413005,118.077985377742,31.4625,-98.1619,379.5,EVANT 1SSW                    
USC00413033,76.1109356494276,31.5,-106.15,1100.9,FABENS                        
USC00413047,129.244220260614,31.7322,-96.2078,131.7,FAIRFIELD 3W                  
USC00413060,162.522583201268,26.5581,-99.1372,97.5,FALCON DAM                    
USC00413133,125.38404380133,32.5339,-96.6608,143.3,FERRIS                        
USC00413183,140.252195734003,29.6339,-97.0644,143.3,FLATONIA 4SE                  
USC00413201,136.121760592349,29.1333,-98.1628,121.9,FLORESVILLE                   
USC00413214,67.1994514106583,33.985,-101.3339,981.5,FLOYDADA                      
USC00413225,62.9788566953798,36.4328,-100.1369,844.3,FOLLETT                       
USC00413280,93.1133571145462,30.9072,-102.9153,926,FT STOCKTON                   
USC00413299,146.912201154163,28.5033,-98.8392,91.4,FOWLERTON                     
USC00413321,123.726445152481,31.0328,-96.4889,142.3,FRANKLIN                      
USC00413329,121.709980430528,30.2392,-98.9089,513.6,FREDERICKSBURG                
USC00413340,162.704892367906,28.9844,-95.3808,2.4,FREEPORT 2 NW                 
USC00413341,142.23538961039,27.8722,-98.6175,171.3,FREER                         
USC00413368,56.1517403206883,34.64,-102.7231,1222.2,FRIONA                        
USC00413411,104.283860502839,32.7744,-101.4539,771.1,GAIL                          
USC00413415,99.3869445536768,33.6358,-97.1447,237.7,GAINESVILLE                   
USC00413445,82.8556085918855,31.8667,-101.4814,809.2,GARDEN CITY                   
USC00413485,113.392415169661,31.4144,-97.7019,251.8,GATESVILLE                    
USC00413506,131.631455399061,30.6333,-97.6833,228,GEORGETOWN                    
USC00413546,104.2,32.7464,-95.0497,118.9,GILMER 4 WNW                  
USC00413591,112.25117370892,32.2342,-97.7853,199.6,GLEN ROSE 2 W                 
USC00413614,117.953527672159,31.4406,-98.5903,459.3,GOLDTHWAITE 1 WSW             
USC00413618,153.642018779343,28.6617,-97.385,43.3,GOLIAD                        
USC00413622,133.490418459132,29.4744,-97.4481,90.2,GONZALES 2S                   
USC00413668,100.48197492163,33.1203,-98.5669,328.6,GRAHAM                        
