ID,value,LAT,LON,ELEV,NAME
USC00412238,53.8267409470752,36.0606,-102.5211,1214.3,DALHART                       
USC00412266,143.709651581898,29.0567,-96.2319,21.3,DANEVANG 1 W                  
USC00412334,108.727236737926,33.2331,-97.6225,295.7,DECATUR                       
USC00412404,126.368504561682,33.1992,-97.105,192,DENTON 2 SE                   
USC00412408,76.925911251981,32.9619,-102.8219,1094.2,DENVER CITY                   
USC00412446,104.507211538462,32.7056,-94.7889,86.6,DIANA 2 W                     
USC00412464,45.8082191780822,34.5858,-102.312,1173.5,DIMMITT 2 N                   
USC00412585,134.348455220962,30.2194,-97.9878,330.4,DRIPPING SPRINGS 6 E          
USC00412617,47.3530655391121,35.8731,-101.9725,1114,DUMAS                         
USC00412676,144.794676806084,29.6211,-96.3661,53.6,EAGLE LAKE RESCH CTR          
USC00412679,144.430467091295,28.7569,-100.4792,247.5,EAGLE PASS 3N                 
USC00412741,102.864566284779,31.2208,-99.8494,624.8,EDEN                          
USC00412786,151.750209555742,29.2,-96.2653,33.5,EL CAMPO                      
USC00412809,105.054858934169,30.8694,-100.5994,743.7,ELDORADO                      
USC00412820,141.953131153998,30.3642,-97.37,181.1,ELGIN 1 N                     
USC00412906,158.047095761382,27.9775,-99.3847,166.1,ENCINAL                       
USC00412950,171.423458387236,27.0267,-98.9808,125,ESCOBAS                       
USC00413060,166.699412915851,26.5581,-99.1372,97.5,FALCON DAM                    
USC00413133,122.282206119163,32.5339,-96.6608,143.3,FERRIS                        
USC00413183,153.652555910543,29.6339,-97.0644,143.3,FLATONIA 4SE                  
USC00413201,138.323223930204,29.1333,-98.1628,121.9,FLORESVILLE                   
USC00413214,77.2343505477308,33.985,-101.3339,981.5,FLOYDADA                      
USC00413225,67.2243436754177,36.4328,-100.1369,844.3,FOLLETT                       
USC00413257,107.666139240506,30.8272,-100.1103,661.1,FT MCKAVETT                   
USC00413262,84.6984515077425,30.5997,-103.8869,1482.5,FT DAVIS                      
USC00413265,101.890125173853,32.9264,-99.2342,388.6,FT GRIFFIN                    
USC00413280,121.603238866397,30.9072,-102.9153,926,FT STOCKTON                   
USC00413285,136.428627297614,32.8342,-97.2981,196.3,FT WORTH WSFO                 
USC00413289,132.407934454506,32.8472,-97.4761,187.5,FT WORTH NATURE CTR           
USC00413329,117.147611589663,30.2392,-98.9089,513.6,FREDERICKSBURG                
USC00413340,174.568742655699,28.9844,-95.3808,2.4,FREEPORT 2 NW                 
USC00413341,154.781549173194,27.8722,-98.6175,171.3,FREER                         
USC00413368,55.9796557120501,34.64,-102.7231,1222.2,FRIONA                        
USC00413411,111.891760904685,32.7744,-101.4539,771.1,GAIL                          
USC00413420,115.857482185273,33.6461,-97.0592,265.2,GAINESVILLE 5 ENE             
USC00413485,127.222397476341,31.4144,-97.7019,251.8,GATESVILLE                    
USC00413507,133.675143560295,30.6764,-97.7208,266.4,GEORGETOWN LAKE               
USC00413614,116.723529411765,31.4406,-98.5903,459.3,GOLDTHWAITE 1 WSW             
USC00413622,145.053213262382,29.4744,-97.4481,90.2,GONZALES 2S                   
USC00413668,108.034878949528,33.1203,-98.5669,328.6,GRAHAM                        
USC00413675,114.293463143255,32.5217,-97.8069,237.4,GRANBURY 5N                   
USC00413686,128.93953892997,30.7189,-97.3211,169.2,GRANGER DAM                   
USC00413691,130.676668159427,32.9506,-97.0553,178.3,GRAPEVINE DAM                 
USC00413787,53.3205479452055,36.2631,-101.405,966.2,GRUVER                        
USC00413828,90.703318672531,33.6267,-100.3369,536.4,GUTHRIE                       
USC00413873,149.901017214397,29.4706,-96.9397,83.8,HALLETTSVILLE 2 N             
USC00413884,117.624888093107,31.7089,-98.115,348.4,HAMILTON                      
USC00413943,178.605651105651,26.2028,-97.6728,11.6,HARLINGEN                     
USC00413954,116.199714693295,30.3086,-99.203,643.1,HARPER 3ENE                   
USC00413972,54.7453051643193,34.3697,-102.1175,1116.5,HART                          
USC00413979,48.9507350019865,35.8783,-102.385,1184.8,HARTLEY                       
USC00413998,128.625174825175,32.9867,-97.3722,229.5,HASLET                        
USC00414081,120.542264752791,32.1808,-94.7964,128,HENDERSON                     
USC00414098,58.5404771216269,34.8172,-102.4003,1164.3,HEREFORD                      
USC00414182,126.485403050109,32.0161,-97.1094,167.6,HILLSBORO                     
USC00414202,115.791360294118,32.7275,-95.1925,150.9,HOLLY LAKE RCH                
USC00414254,142.34631147541,29.3364,-99.1386,267.9,HONDO                         
USC00414333,158.725743348983,29.4717,-95.0833,5.8,HOUSTON NWSO                  
USC00414375,91.811910882605,30.0631,-99.505,612.6,HUNT 10 W                     
USC00414382,145.147289866457,30.7064,-95.5422,150.6,HUNTSVILLE                    
USC00414517,112.641761504206,33.2064,-98.1689,329.5,JACKSBORO                     
USC00414525,130.627216099665,31.9622,-95.2736,170.7,JACKSONVILLE                  
USC00414570,91.4175217048145,33.2542,-100.5731,612.6,JAYTON                        
USC00414670,92.5896302250804,30.4453,-99.8045,532.5,JUNCTION 4SSW                 
USC00414770,100.998188405797,31.0158,-104.1108,1402.7,KENT 8SE                      
USC00414775,92.7969076473046,31.8408,-103.0889,862.6,KERMIT                        
USC00414782,119.859210011733,30.0739,-99.1094,547.7,KERRVILLE 3 NNE               
USC00414810,168.473105614448,27.5311,-97.8497,17.4,KINGSVILLE                    
USC00414903,144.324487334138,29.9175,-96.8769,108.8,LA GRANGE                     
USC00414911,179.182661290323,26.3233,-98.3233,64.9,LA JOYA                       
USC00414950,123.814432989691,29.2694,-103.7575,732.4,LAJITAS                       
USC00414967,102.445148514851,33.0642,-101.0489,694.9,LAKE ALAN HENRY               
USC00414968,120.14450867052,29.4589,-103.4994,1100,LAKE AMENT                    
USC00414976,130.52398989899,32.8242,-95.5275,126.2,LAKE FK RSVR                  
USC00414980,120.915035238841,32.8522,-95.8864,136.6,LAKE TAWAKONI                 
USC00414982,112.230708349822,33.7542,-99.1442,355.7,LAKE KEMP                     
USC00415013,76.0271565495208,32.7228,-101.9456,903.7,LAMESA 1 SSE                  
USC00415048,142.189082278481,29.8097,-101.5603,393.2,LANGTRY                       
USC00415060,174.504497457959,27.5683,-99.4983,131.1,LAREDO 2                      
USC00415094,128.786084701815,33.0353,-96.4861,155.4,LAVON DAM                     
USC00415183,74.3199061400078,33.55,-102.3758,1071.1,LEVELLAND                     
USC00415193,133.184639872662,30.4064,-97.0133,128.9,LEXINGTON                     
USC00415196,149.641670044589,30.0592,-94.795,10.7,LIBERTY                       
USC00415247,54.0857715430862,36.2361,-100.2708,728.5,LIPSCOMB                      
USC00415265,69.1635367762128,33.8692,-102.2592,1056.4,LITTLEFIELD                   
USC00415272,116.832992222677,30.7425,-98.6542,310.9,LLANO                         
USC00415341,115.509142053446,32.4725,-94.7172,100.6,LONGVIEW                      
USC00415344,123.173589341693,32.5183,-94.7189,153.6,LONGVIEW #2                   
USC00415409,105.921428571429,33.5281,-101.8761,986,LUBBOCK WFO                   
USC00415415,117.401972386588,31.4269,-94.8942,106.7,LUFKIN 11 NW                  
USC00415429,128.814141414141,29.6756,-97.6578,121.9,LULING                        
USC00415435,136.45675146771,30.2503,-94.1786,11.9,LUMBERTON                     
USC00415477,128.683081810961,30.9392,-95.9203,76.8,MADISONVILLE                  
USC00415579,70.436247723133,30.1925,-103.2717,1215.8,MARATHON                      
USC00415611,123.710593220339,31.305,-96.8767,124.1,MARLIN                        
USC00415618,133.77156360772,32.4892,-94.3289,92,MARSHALL                      
USC00415650,108.251093613298,30.7478,-99.2306,466.6,MASON                         
USC00415658,95.857024450891,34.025,-100.8117,719.3,MATADOR                       
USC00415659,167.186698717949,28.6836,-95.9733,3,MATAGORDA NO 2                
USC00415661,159.903288958497,28.0372,-97.8725,42.1,MATHIS 4 SSW                  
USC00415701,185.283404255319,26.1917,-98.2511,30.5,MCALLEN                       
USC00415707,119.645911166459,31.1331,-102.2217,750.1,MCCAMEY                       
USC00415742,113.795606120047,29.81,-99.2497,521.8,MEDINA 1NE                    
USC00415821,86.337895971842,34.7261,-100.5372,637,MEMPHIS                       
USC00415861,100.962252475248,31.4364,-100.8781,672.1,MERTZON 12NNW                 
USC00415891,110.251876172608,32.0186,-102.0258,846.1,MIDLAND 4 ENE                 
USC00415954,115.975639464068,32.635,-95.4822,111.9,MINEOLA                       
USC00416074,68.986312084474,33.7186,-102.7586,1147.9,MORTON                        
USC00416104,81.2263771612385,30.7053,-104.0233,2069.6,MT LOCKE                      
USC00416108,112.215977519069,33.1689,-95.0056,129.5,MT PLEASANT                   
USC00416119,117.926637897215,33.1964,-95.2236,136.2,MT VERNON                     
USC00416135,45.4840383080607,34.2192,-102.7328,1167.4,MULESHOE #1                   
USC00416137,51.4618096357227,33.9544,-102.7783,1140,MULESHOE NTL WR               
USC00416177,123.096305031447,31.6164,-94.6431,132.6,NACOGDOCHES                   
USC00416210,125.952419682798,31.9611,-96.6881,138.4,NAVARRO MILLS DAM             
USC00416273,136.586206896552,29.7047,-98.0289,191.4,NEW BRAUNFELS WFO             
USC00416276,131.591627172196,29.6597,-98.1636,219.5,NEW BRAUNFELS                 
USC00416368,139.707051585424,29.2828,-97.7675,103.6,NIXON                         
USC00416502,125.423146473779,31.8797,-102.3592,887,ODESSA                        
USC00416644,63.4976159514521,34.1797,-102.1356,1109.5,OLTON                         
USC00416680,136.340909090909,30.2264,-93.7394,5.5,ORANGE 9 N                    
USC00416733,95.6876916338152,30.4267,-101.0367,646.2,OZONA 22SE                    
USC00416739,173.08760951189,27.4467,-97.2967,3,PADRE IS NS                   
USC00416740,99.5582262743473,34.0067,-100.2989,579.1,PADUCAH                       
USC00416742,93.1233333333333,33.8083,-100.2981,558.4,PADUCAH 15 S                  
USC00416776,64.6444792482381,35.5544,-100.9736,960.1,PAMPA #2                      
USC00416792,127.800726099234,29.3272,-103.2061,1140,PANTHER JUNCTION              
USC00416794,126.102786660576,33.6744,-95.5586,165.2,PARIS                         
USC00416879,123.850100200401,28.8889,-99.0897,193.5,PEARSALL                      
USC00416893,88.744625065548,31.3783,-103.6331,830.3,PECOS 8W                      
USC00416950,54.0214455917395,36.3897,-100.8239,896.7,PERRYTON                      
USC00416959,117.076380240764,29.6603,-103.1736,873.3,PERSIMMON GAP                 
USC00417020,152.553054662379,29.2353,-96.1817,32,PIERCE 1 E                    
USC00417074,71.7464850615114,33.1869,-102.8281,1120.1,PLAINS                        
USC00417079,78.8309197651664,34.1892,-101.7022,1027.2,PLAINVIEW                     
USC00417081,66.9503129890454,34.1981,-101.7461,1051.6,PLAINVIEW WTR PRODUCTN        
USC00417111,143.061925689173,28.9606,-98.4772,109.1,PLEASANTON                    
USC00417140,170.983917525773,28.6575,-96.5553,6.1,PT COMFORT                    
USC00417170,198.806232520975,27.8381,-97.0592,3.7,PORT ARANSAS                  
USC00417179,191.628062360802,26.0942,-97.3094,5.2,PORT ISABEL                   
USC00417183,174.137917329094,28.6078,-96.6417,5.5,PORT LAVACA                   
USC00417184,187.987258528566,26.5578,-97.4264,2.7,PORT MANSFIELD                
USC00417206,101.173453406421,33.1986,-101.3744,795.8,POST                          
USC00417215,138.740423797881,29.0281,-98.5686,129.5,POTEET                        
USC00417232,102.235040895394,29.9167,-99.7908,625.4,PRADE RCH                     
USC00417264,122.807228915663,29.56,-104.3728,783.3,PRESIDIO 2                    
USC00417300,113.222993492408,31.9633,-98.4942,372.2,PROCTOR RSVR                  
USC00417327,109.421978881502,32.3664,-99.1925,494.1,PUTNAM                        
USC00417388,111.344924060751,32.2619,-97.7064,197.5,RAINBOW                       
USC00417530,156.944197331177,28.2939,-97.3297,16.5,REFUGIO 3 SW                  
USC00417588,134.0750499002,32.9964,-96.7428,206.7,RICHARDSON                    
USC00417624,117.574066122799,29.1853,-102.9622,566.3,RIO GRANDE VILLAGE            
USC00417743,104.958366693355,32.4481,-100.5264,725.4,ROSCOE                        
USC00417782,109.162744315915,32.8556,-100.4611,608.1,ROTAN                         
USC00417841,131.10736677116,31.8092,-95.1428,211.8,RUSK                          
USC00417944,110.439123376623,31.3708,-100.4944,576.1,SAN ANGELO WFO                
USC00417947,144.165492957746,29.4703,-98.4728,213.4,SAN ANTONIO INCARNATE WORD    
USC00417951,140.125,31.5192,-94.1186,89.9,SAN AUGUSTINE                 
USC00417981,167.66330451489,26.565,-98.1203,22.9,SAN MANUEL                    
USC00417983,137.697556866049,29.8833,-97.9494,202.7,SAN MARCOS                    
USC00417994,115.056207035989,31.2842,-98.7589,405.4,SAN SABA 7NW                  
USC00418040,80.7472222222222,35.7047,-101.5492,894.9,SANFORD DAM                   
USC00418081,157.673852295409,27.2169,-97.6956,11.6,SARITA 7 E                    
USC00418201,80.4091718610864,32.7131,-102.6597,1016.8,SEMINOLE                      
USC00418236,76.5196276811008,35.215,-100.2503,719.3,SHAMROCK #2                   
USC00418274,121.361839451392,33.7033,-96.6419,231.6,SHERMAN                       
USC00418323,66.2172878667724,34.4722,-101.3006,999.7,SILVERTON                     
USC00418354,167.523633374435,28.0422,-97.5428,14.6,SINTON                        
USC00418415,131.296518607443,30.0092,-97.1644,96.6,SMITHVILLE                    
USC00418433,100.214469178082,32.71,-100.9111,706.8,SNYDER                        
USC00418446,123.903146710257,30.3367,-96.5403,80.2,SOMERVILLE DAM                
USC00418449,107.773065150853,30.5831,-100.6503,651.7,SONORA                        
USC00418487,200.300935550936,26.0814,-97.1033,1.5,S PADRE IS                    
USC00418566,81.9597184200235,33.4792,-100.8761,700.1,SPUR                          
USC00418583,105.429635437084,32.9403,-99.8036,491.3,STAMFORD 1                    
USC00418630,95.9944968553459,31.8347,-100.9828,694.9,STERLING CITY                 
USC00418646,129.162548764629,31.0372,-97.5283,215.2,STILLHOUSE HOLLOW DAM         
USC00418692,47.9636150234742,36.4414,-102.0775,1098.2,STRATFORD                     
USC00418743,120.536301644605,33.1481,-95.6269,150.9,SULPHUR SPRINGS               
USC00418818,87.7692608525616,33.1714,-101.7981,951,TAHOKA                        
USC00418862,130.526007039499,30.5844,-97.4156,174,TAYLOR 1NW                    
USC00418924,121.534635879219,29.3486,-103.595,802.5,TERLINGUA                     
USC00418942,120.389193422083,33.4367,-94.0772,118.9,TEXARKANA                     
USC00418996,150.208457923964,29.4822,-95.6314,21.3,THOMPSONS 3 WSW               
USC00419016,99.3369829683698,33.3144,-99.2006,425.5,THROCKMORTON 10N              
USC00419101,136.026537997587,30.7931,-94.1819,65.2,TOWN BLUFF DAM                
USC00419163,107.305449936629,33.7569,-99.8619,478.8,TRUSCOTT 3 W                  
USC00419175,53.4662273476112,34.5475,-101.7614,1060.7,TULIA                         
USC00419191,84.8384279475983,34.3956,-100.8972,710.2,TURKEY                        
USC00419207,132.09714061888,32.3067,-95.2969,167.6,TYLER                         
USC00419270,73.5347457627119,30.5864,-104.4997,1353.3,VALENTINE                     
USC00419295,90.9146341463415,31.0417,-104.8372,1239,VAN HORN                      
USC00419361,151.500623182385,28.8608,-97.0181,30.8,VICTORIA FIRE DEPT #5         
USC00419367,165.611535199321,28.8439,-96.9214,31.7,VICTORIA RGNL AP              
USC00419380,60.6768747546133,34.6522,-101.4969,1036.3,VIGO PARK                     
USC00419417,135.391208791209,31.6003,-97.2169,150.9,WACO DAM                      
USC00419491,126.6116,30.3236,-96.1594,65.5,WASHINGTON SP                 
USC00419499,93.335241210139,31.6725,-100.7283,644.7,WATER VALLEY                  
USC00419532,111.545828195643,32.7483,-97.77,291.1,WEATHERFORD                   
USC00419559,168.451018808777,28.1136,-97.4178,15.2,WELDER WILDLIFE FOUNDATION    
USC00419565,94.937966234786,34.8422,-100.2103,621.8,WELLINGTON                    
USC00419711,90.9130775254503,33.4561,-101.0925,735.2,WHITE RIVER RESERVOIR         
USC00419715,124.415094339623,31.8611,-97.375,175,WHITNEY DAM                   
USC00419754,131.741493938209,30.5347,-94.4456,61,WILDWOOD                      
USC00419800,124.633163863903,32.7019,-96.015,158.5,WILLS PT                      
USC00419952,152.678876678877,29.2739,-97.1556,89.9,YOAKUM                        
USR0000TANA,161.842304457527,29.6692,-94.4383,1.5,ANAHUAC NWR TEXAS             
USR0000TATH,138.394261006289,32.2211,-95.7661,143.3,ATHENS TEXAS                  
USR0000TATT,146.086139389193,29.6617,-96.2597,12.5,ATTWATER NWR TEXAS            
USR0000TBAR,109.802699483922,30.9856,-101.1578,780.9,BARNHART TEXAS                
USR0000TBAS,141.701369863014,30.1742,-97.2564,116.7,BASTROP TEXAS                 
USR0000TBEL,133.715068493151,30.5661,-98.0389,315.5,BALCONES TEXAS                
USR0000TBIR,131.960438699569,30.2625,-98.6289,457.2,BIRD TEXAS                    
USR0000TBRA,158.535924617197,29.1417,-95.2917,3,BRAZORIA NWR TEXAS            
USR0000TCAD,110.929583005507,32.6583,-94.1164,61,CADDO LAKE TEXAS              
USR0000TCDD,118.246183953033,33.7411,-95.9219,243.8,CADDO TEXAS                   
USR0000TCED,79.8720156555773,35.6667,-101.5667,930.2,CEDAR TEXAS                   
USR0000TCHI,120.097003154574,29.2667,-103.3,1645.9,CHISOS BASIN TEXAS            
USR0000TCLA,122.495880737544,33.6189,-95.1667,146.3,CLARKSVILLE TEXAS             
USR0000TCLD,142.403800475059,30.3106,-95.0867,44.2,COLDSPRINGS TEXAS             
USR0000TCLM,128.783208513993,31.5061,-99.6594,442.6,COLEMAN TEXAS                 
USR0000TCOL,130.638639030113,31.0522,-98.5003,383.7,COLORADO BEND TEXAS           
USR0000TCON,142.725459522878,30.2364,-95.4828,36.6,CONROE TEXAS                  
USR0000TDAY,152.005875440658,30.105,-94.9314,30.5,DAYTON TEXAS                  
USR0000TFAL,173.918876137713,26.5547,-99.1356,66.8,FALCON LAKE TEXAS             
USR0000TGEO,156.562524500196,28.3667,-98.1167,65.5,GEORGE WEST TEXAS             
USR0000TGIL,127.328901055925,32.7017,-94.9447,152.4,GILMER TEXAS                  
USR0000TGRE,123.358438485804,33.0353,-96.1639,136.2,GREENVILLE TEXAS              
USR0000TGUA,66.216744913928,31.925,-104.8253,2363.7,GUADELUPE PEAK TEXAS          
USR0000THEN,133.739045383412,32.15,-94.8,152.4,HENDERSON TEXAS               
USR0000THMB,115.452830188679,32.5,-99.6167,579.1,HAMBY TEXAS                   
USR0000THUN,147.501566170713,30.45,-95.4,108.2,HUNTSVILLE TEXAS              
USR0000TKIR,137.951896754009,30.4333,-93.8833,91.4,KIRBYVILLE TEXAS              
USR0000TLAG,187.932015810277,26.2283,-97.3483,7.6,LAGUNA ATASCOSA TEXAS         
USR0000TLBJ,128.20023464998,33.1728,-97.3756,317,LBJ RD TEXAS                  
USR0000TLGR,146.262128325509,29.9075,-96.86,47.2,LA GRANGE TEXAS               
USR0000TLIN,168.350156494523,26.535,-98.0858,4.6,LINN-SAN MANUEL TEXAS         
USR0000TLND,123.157215486899,33,-94.8,152.4,LINDEN TEXAS                  
USR0000TLRG,171.540477121627,26.0839,-98.1369,27.4,SANTA ANA NWR TEXAS           
USR0000TLUF,134.155260070395,31.3131,-94.8261,74.7,LUFKIN TEXAS                  
USR0000TMAA,95.9362284820031,34.1333,-100.4167,579.1,MATADOR W.M.A. TEXAS          
USR0000TMAS,125.576682316119,30.7358,-99.1861,445.9,MASON TEXAS                   
USR0000TMAT,187.593000393236,28.1228,-96.8022,11,MATAGORDA ISLAND TEXAS        
USR0000TMCF,164.216700610998,29.7,-94.1167,1.5,MCFADDEN TEXAS                
USR0000TMID,110.861285266458,32,-102,854,MIDLAND TEXAS                 
USR0000TMIL,112.962005483745,33.4136,-99.4006,406.9,MILLER CREEK TEXAS            
USR0000TPAL,130.998021369213,31.7425,-95.5717,115.8,PALESTINE TEXAS               
USR0000TPAN,142.52151799687,29.3167,-103.2,1143,PANTHER JUNCTION TEXAS        
USR0000TPIN,106.520188161505,31.8944,-104.7978,1640.1,PINERY TEXAS                  
USR0000TPOS,129.741732283465,32.85,-98.55,281.9,POSSUME KINGDOM TEXAS         
USR0000TRAT,139.324186593493,31.395,-95.1361,91.4,RATCLIFF TEXAS                
USR0000TSAB,161.793322734499,28.8647,-95.5678,6.4,SAN BERNARD TEXAS             
USR0000TSBS,139.034840315222,31.2803,-93.8386,101.2,SABINE SOUTH TEXAS            
USR0000TSOU,124.425048923679,30.5403,-94.3411,30.5,SOUTHERN ROUGH TEXAS          
USR0000TTEX,107.922956589754,33.3739,-94.0456,61,TEXARKANA TEXAS               
USR0000TVIC,160.501566170713,28.8461,-96.9217,7,VICTORIA TEXAS                
USR0000TWOO,146.507235041064,30.75,-94.4,115.8,WOODVILLE TEXAS               
USW00003024,88.0490388387603,35.695,-101.395,930.9,BORGER HUTCHINSON CO AP       
USW00003031,112.048838125246,31.9206,-102.3867,914.7,ODESSA SCHLEMEYER FLD         
USW00003032,135.28548833531,30.0481,-102.2131,707.7,DRYDEN TERRELL CO AP          
USW00003047,108.20510805501,31.6219,-102.8072,830.3,MONAHANS 6 ENE                
USW00003054,52.5102362204725,33.9558,-102.7739,1140.6,MULESHOE 19 S                 
USW00003072,98.9866194411649,32.0408,-100.2494,608.7,BRONTE 11 NNE                 
USW00003901,129.80626223092,32.3847,-94.7117,111.3,LONGVIEW E TX RGNL AP         
USW00003902,141.168482816429,31.0667,-97.8333,309.4,ROBERT GRAY AAF               
USW00003904,151.997653500196,30.5892,-96.3647,93,COLLEGE STN                   
USW00003927,140.34728197106,32.8978,-97.0189,170.7,DALLAS FT WORTH AP            
USW00003933,152.097228144989,31.1333,-97.7167,281.6,FT HOOD                       
