ID,value,LAT,LON,ELEV,NAME
USC00414093,95.2522772277228,33.8128,-98.2003,283.5,HENRIETTA                     
USC00414098,55.1861012956419,34.8172,-102.4003,1164.3,HEREFORD                      
USC00414137,113.039937353172,31.9844,-98.0311,317.9,HICO                          
USC00414182,128.790973871734,32.0161,-97.1094,167.6,HILLSBORO                     
USC00414278,98.8842683405257,31.8456,-99.5606,594.1,HORDS CREEK DAM               
USC00414326,165.602830188679,29.7456,-95.28,5.8,HOUSTON-PORT                  
USC00414328,144.752645502646,29.9167,-95.15,17.7,HOUSTON SAN JACINTO DA        
USC00414333,143.944888888889,29.4717,-95.0833,5.8,HOUSTON NWSO                  
USC00414348,132.353535353535,30.0047,-101.1772,478.5,HUDSPETH RVR RCH              
USC00414382,144.556120453657,30.7064,-95.5422,150.6,HUNTSVILLE                    
USC00414483,113.688617886179,32.8167,-95.9167,137.2,IRON BRG DAM                  
USC00414517,109.879317189361,33.2064,-98.1689,329.5,JACKSBORO                     
USC00414525,129.060177917321,31.9622,-95.2736,170.7,JACKSONVILLE                  
USC00414570,79.917222963952,33.2542,-100.5731,612.6,JAYTON                        
USC00414577,103.532161406312,32.7692,-94.3592,64.3,JEFFERSON                     
USC00414597,99.796875,32.6406,-96.9747,180.1,JOE POOL LAKE                 
USC00414605,120.92739671079,30.3,-98.4094,346.6,JOHNSON CITY 2N               
USC00414670,106.381451612903,30.4453,-99.8045,532.5,JUNCTION 4SSW                 
USC00414675,127.538279400158,30.0833,-101.1167,554.7,JUNO 4 S                      
USC00414696,148.368752624947,28.9069,-97.8756,137.2,KARNES CITY 2N                
USC00414705,117.1735340729,32.5589,-96.2725,128,KAUFMAN 3 SE                  
USC00414770,88.2692682926829,31.0158,-104.1108,1402.7,KENT 8SE                      
USC00414782,110.669534610872,30.0739,-99.1094,547.7,KERRVILLE 3 NNE               
USC00414792,117.228251507321,31.0658,-97.6919,248.4,KILLEEN                       
USC00414903,143.505204163331,29.9175,-96.8769,108.8,LA GRANGE                     
USC00414931,87.6410054988217,31.9836,-106.5914,1179.6,LA TUNA 1 S                   
USC00414950,128.0630407911,29.2694,-103.7575,732.4,LAJITAS                       
USC00414976,112.185510428101,32.8242,-95.5275,126.2,LAKE FK RSVR                  
USC00414982,105.978825409509,33.7542,-99.1442,355.7,LAKE KEMP                     
USC00415013,76.538219070134,32.7228,-101.9456,903.7,LAMESA 1 SSE                  
USC00415018,103.431533646322,31.0717,-98.1847,314.6,LAMPASAS                      
USC00415048,137.842482100239,29.8097,-101.5603,393.2,LANGTRY                       
USC00415060,166.018771998436,27.5683,-99.4983,131.1,LAREDO 2                      
USC00415094,110.903059197457,33.0353,-96.4861,155.4,LAVON DAM                     
USC00415183,63.0567070786078,33.55,-102.3758,1071.1,LEVELLAND                     
USC00415193,133.77122069523,30.4064,-97.0133,128.9,LEXINGTON                     
USC00415196,146.350801720767,30.0592,-94.795,10.7,LIBERTY                       
USC00415247,52.9131652661064,36.2361,-100.2708,728.5,LIPSCOMB                      
USC00415265,60.2547694753577,33.8692,-102.2592,1056.4,LITTLEFIELD                   
USC00415271,122.402772277228,30.7394,-94.9256,54.3,LIVINGSTON 2 NNE              
USC00415272,120.533098315707,30.7425,-98.6542,310.9,LLANO                         
USC00415341,111.822380106572,32.4725,-94.7172,100.6,LONGVIEW                      
USC00415429,132.688993341167,29.6756,-97.6578,121.9,LULING                        
USC00415454,145.767305436058,29.2358,-98.8433,220.1,LYTLE 3W                      
USC00415477,139.123973406336,30.9392,-95.9203,76.8,MADISONVILLE                  
USC00415579,78.2943485086342,30.1925,-103.2717,1215.8,MARATHON                      
USC00415596,62.4906856916369,30.3125,-104.0722,1460,MARFA 3W                      
USC00415611,131.138443488463,31.305,-96.8767,124.1,MARLIN                        
USC00415618,120.288169464428,32.4892,-94.3289,92,MARSHALL                      
USC00415658,92.4604462474645,34.025,-100.8117,719.3,MATADOR                       
USC00415659,171.667461263409,28.6836,-95.9733,3,MATAGORDA NO 2                
USC00415661,155.944075087994,28.0372,-97.8725,42.1,MATHIS 4 SSW                  
USC00415707,116.342756183746,31.1331,-102.2217,750.1,MCCAMEY                       
USC00415721,168.060884070058,26.565,-98.1236,67.1,MCCOOK                        
USC00415742,113.909166666667,29.81,-99.2497,521.8,MEDINA 1NE                    
USC00415757,122.832745789268,31.435,-97.4011,220.4,MCGREGOR                      
USC00415766,114.25462184874,33.1903,-96.5914,178.6,MCKINNEY  MUNICIPAL AIRPORT   
USC00415770,78.8132341425215,35.2361,-100.5922,802.2,MC LEAN                       
USC00415821,82.0743509047994,34.7261,-100.5372,637,MEMPHIS                       
USC00415822,98.9619164619165,30.9044,-99.7867,603.2,MENARD                        
USC00415869,106.765127388535,31.6181,-96.4497,153.3,MEXIA                         
USC00415875,60.485524256651,35.6936,-100.6392,837.3,MIAMI                         
USC00415891,99.1368337311058,32.0186,-102.0258,846.1,MIDLAND 4 ENE                 
USC00415956,105.486991869919,32.7167,-95.3667,117.3,MINEOLA 8 ENE                 
USC00415972,174.832637729549,26.2167,-98.4,40.5,MISSION 4 W                   
USC00415999,90.1599530700039,31.5414,-102.9122,776.3,MONAHANS                      
USC00416074,60.3564870259481,33.7186,-102.7586,1147.9,MORTON                        
USC00416104,77.7499012248123,30.7053,-104.0233,2069.6,MT LOCKE                      
USC00416108,94.57309454394,33.1689,-95.0056,129.5,MT PLEASANT                   
USC00416119,117.616465863454,33.1964,-95.2236,136.2,MT VERNON                     
USC00416135,44.4569721115538,34.2192,-102.7328,1167.4,MULESHOE #1                   
USC00416137,54.0023790642347,33.9544,-102.7783,1140,MULESHOE NTL WR               
USC00416146,106.392079207921,33.4539,-99.6158,451.1,MUNDAY                        
USC00416177,122.752053187329,31.6164,-94.6431,132.6,NACOGDOCHES                   
USC00416210,114.118730407524,31.9611,-96.6881,138.4,NAVARRO MILLS DAM             
USC00416286,153.798698481562,29.2667,-95.895,21.9,NEW GULF                      
USC00416368,145.759162303665,29.2828,-97.7675,103.6,NIXON                         
USC00416499,95.9937328632981,31.4539,-100.4933,598.6,O C FISHER DAM                
USC00416636,104.179142136249,33.3733,-98.7664,364.2,OLNEY                         
USC00416644,58.4807003581377,34.1797,-102.1356,1109.5,OLTON                         
USC00416680,137.965148514852,30.2264,-93.7394,5.5,ORANGE 9 N                    
USC00416734,97.9616297468355,30.7169,-101.2061,714.8,OZONA                         
USC00416740,90.2821917808219,34.0067,-100.2989,579.1,PADUCAH                       
USC00416747,109.454972592013,31.5064,-99.9305,504.1,PAINT ROCK                    
USC00416776,62.8681533646322,35.5544,-100.9736,960.1,PAMPA #2                      
USC00416780,110.599555555556,30.2061,-101.5575,514.8,PANDALE 1 N                   
USC00416781,117.994488188976,30.2678,-101.4533,507.5,PANDALE 11 NE                 
USC00416792,108.602820211516,29.3272,-103.2061,1140,PANTHER JUNCTION              
USC00416794,115.145833333333,33.6744,-95.5586,165.2,PARIS                         
USC00416879,123.251802265705,28.8889,-99.0897,193.5,PEARSALL                      
USC00416892,90.7519561815336,31.4167,-103.5,795.5,PECOS                         
USC00416932,95.1700118063754,31.7356,-102.5897,894,PENWELL                       
USC00416950,52.9004834810637,36.3897,-100.8239,896.7,PERRYTON                      
USC00416959,115.317131857555,29.6603,-103.1736,873.3,PERSIMMON GAP                 
USC00417028,115.602750491159,33.3658,-97.0122,210.3,PILOT POINT ISL DU BOI        
USC00417044,88.0008639308855,31.8903,-104.8078,1704.1,PINE SPRINGS                  
USC00417074,62.4518547750592,33.1869,-102.8281,1120.1,PLAINS                        
USC00417079,74.4704732107939,34.1892,-101.7022,1027.2,PLAINVIEW                     
USC00417140,175.240604949588,28.6575,-96.5553,6.1,PT COMFORT                    
USC00417170,186.24685138539,27.8381,-97.0592,3.7,PORT ARANSAS                  
USC00417179,192.82939322301,26.0942,-97.3094,5.2,PORT ISABEL                   
USC00417184,184.438110749186,26.5578,-97.4264,2.7,PORT MANSFIELD                
USC00417206,87.1824006834686,33.1986,-101.3744,795.8,POST                          
USC00417215,131.643804298125,29.0281,-98.5686,129.5,POTEET                        
USC00417232,109.514200298954,29.9167,-99.7908,625.4,PRADE RCH                     
USC00417262,129.961369972123,29.5711,-104.3714,795.5,PRESIDIO                      
USC00417300,105.314807463279,31.9633,-98.4942,372.2,PROCTOR RSVR                  
USC00417327,116.340242471646,32.3664,-99.1925,494.1,PUTNAM                        
USC00417336,90.5870942201108,34.2761,-99.7578,488.3,QUANAH 2 SW                   
USC00417458,169.131020408163,26.4644,-97.7847,9.4,RAYMONDVILLE                  
USC00417481,98.5145474137931,31.895,-103.9183,867.8,RED BLUFF DAM                 
USC00417497,110.546557120501,29.9667,-97.45,158.5,RED ROCK                      
USC00417533,157.741758241758,28.3294,-97.2947,13.7,REFUGIO 2 NW                  
USC00417622,165.631116687578,26.3769,-98.8117,52.4,RIO GRANDE CITY               
USC00417633,99.5,32.0817,-98.9658,497.7,RISING STAR 1S                
USC00417669,102.113805240516,31.8836,-100.5358,583.4,ROBERT LEE 4WSW               
USC00417677,167.235643564356,27.7894,-97.6619,25.9,ROBSTOWN                      
USC00417704,180.049882168107,28.0183,-97.0561,2.4,ROCKPORT                      
USC00417706,121.060985144644,30.0239,-100.2119,726,ROCKSPRINGS                   
USC00417743,101.405597162002,32.4481,-100.5264,725.4,ROSCOE                        
USC00417782,101.465433729635,32.8556,-100.4611,608.1,ROTAN                         
USC00417841,124.675771971496,31.8092,-95.1428,211.8,RUSK                          
USC00417920,76.158419792498,31.7456,-105.0806,1134.5,SALT FLAT                     
USC00417936,117.380728554642,31.0619,-94.1011,57.6,SAM RAYBURN DAM               
USC00417983,140.022836538462,29.8833,-97.9494,202.7,SAN MARCOS                    
USC00417992,120.387965162312,31.1833,-98.7167,364.2,SAN SABA                      
USC00418022,103.707249802995,30.1414,-102.3917,849.8,SANDERSON                     
USC00418043,117.162790697674,33.3633,-97.1744,205.7,SANGER                        
USC00418059,175.054443554844,26.2656,-97.8714,15.2,SANTA ROSA 3 WNW              
USC00418160,141.735533822331,29.7714,-96.1456,59.7,SEALY                         
USC00418169,148.803641732283,29.4508,-98.7028,286.5,SAN ANTONIO/SEAWORLD          
USC00418201,78.8802816901409,32.7131,-102.6597,1016.8,SEMINOLE                      
USC00418221,99.0262838657501,33.6419,-99.2894,399.6,SEYMOUR 3NW                   
USC00418236,74.8335319825189,35.215,-100.2503,719.3,SHAMROCK #2                   
USC00418252,108.739459029435,30.6886,-101.8272,662.9,SHEFFIELD                     
USC00418274,118.939358372457,33.7033,-96.6419,231.6,SHERMAN                       
USC00418305,66.4380853277836,31.1831,-105.3542,1399,SIERRA BLANCA 2 E             
USC00418323,60.8667189337515,34.4722,-101.3006,999.7,SILVERTON                     
USC00418354,167.060298507463,28.0422,-97.5428,14.6,SINTON                        
USC00418415,116.093973037272,30.0092,-97.1644,96.6,SMITHVILLE                    
USC00418446,136.866614358572,30.3367,-96.5403,80.2,SOMERVILLE DAM                
USC00418487,186.078582434515,26.0814,-97.1033,1.5,S PADRE IS                    
USC00418523,68.7669143527571,36.1981,-101.1847,943.4,SPEARMAN                      
USC00418566,80.3587223587224,33.4792,-100.8761,700.1,SPUR                          
USC00418583,98.1075923670321,32.9403,-99.8036,491.3,STAMFORD 1                    
USC00418630,95.1927212572374,31.8347,-100.9828,694.9,STERLING CITY                 
USC00418646,116.758031720211,31.0372,-97.5283,215.2,STILLHOUSE HOLLOW DAM         
USC00418692,37.6627125345987,36.4414,-102.0775,1098.2,STRATFORD                     
USC00418728,151.577238951897,29.6219,-95.6567,25.6,SUGAR LAND                    
USC00418743,110.256159561987,33.1481,-95.6269,150.9,SULPHUR SPRINGS               
USC00418818,75.7708251857646,33.1714,-101.7981,951,TAHOKA                        
USC00418861,126.246382479468,30.57,-97.4092,172.2,TAYLOR                        
USC00418910,121.382067851373,31.0781,-97.3183,193.5,TEMPLE                        
USC00418942,116.595070422535,33.4367,-94.0772,118.9,TEXARKANA                     
USC00418996,149.969298245614,29.4822,-95.6314,21.3,THOMPSONS 3 WSW               
USC00419014,99.8497064579256,33.1806,-99.1897,417.6,THROCKMORTON                  
USC00419031,143.12375249501,28.4114,-98.5294,105.2,TILDEN 4 SSE                  
USC00419068,121.214173844949,31.175,-93.5653,57.9,TOLEDO BEND DAM               
USC00419088,79.226326129666,31.4028,-106.0581,1074.4,TORNILLO 2 SSE                
USC00419101,127.131464666403,30.7931,-94.1819,65.2,TOWN BLUFF DAM                
USC00419163,98.6773162939297,33.7569,-99.8619,478.8,TRUSCOTT 3 W                  
USC00419175,57.160469667319,34.5475,-101.7614,1060.7,TULIA                         
USC00419191,92.6731085526316,34.3956,-100.8972,710.2,TURKEY                        
USC00419207,127.101761252446,32.3067,-95.2969,167.6,TYLER                         
USC00419270,68.8023538961039,30.5864,-104.4997,1353.3,VALENTINE                     
USC00419295,78.4149959903769,31.0417,-104.8372,1239,VAN HORN                      
USC00419346,94.3864447086801,34.1517,-99.3256,368.8,VERNON                        
USC00419417,128.072748721982,31.6003,-97.2169,150.9,WACO DAM                      
USC00419491,136.846062992126,30.3236,-96.1594,65.5,WASHINGTON SP                 
USC00419499,94.7488095238095,31.6725,-100.7283,644.7,WATER VALLEY                  
USC00419522,125.763376932224,32.4281,-96.8422,190.8,WAXAHACHIE                    
USC00419532,101.66170129361,32.7483,-97.77,291.1,WEATHERFORD                   
USC00419559,161.013628620102,28.1136,-97.4178,15.2,WELDER WILDLIFE FOUNDATION    
USC00419565,88.774168297456,34.8422,-100.2103,621.8,WELLINGTON                    
USC00419588,175.215571205008,26.1781,-97.9708,22.9,WESLACO                       
USC00419715,116.508654602675,31.8611,-97.375,175,WHITNEY DAM                   
USC00419800,120.891236306729,32.7019,-96.015,158.5,WILLS PT                      
USC00419847,112.703087885986,32.0444,-100.1078,613.3,WINGATE                       
USC00419916,104.388078365986,33.3039,-94.1583,86,WRIGHT PATMAN DM & LK         
USC00419952,144.694039182993,29.2739,-97.1556,89.9,YOAKUM                        
USC00419966,100.711185308848,31.6953,-106.3217,1118.6,YSLETA                        
USC00419976,174.871485943775,26.8706,-99.2536,97.5,ZAPATA 1 S                    
USW00003904,142.413375048885,30.5892,-96.3647,93,COLLEGE STN                   
USW00003927,128.177942901838,32.8978,-97.0189,170.7,DALLAS FT WORTH AP            
USW00003951,130.636251541307,32.35,-94.65,124.1,LONGVIEW WSMO                 
USW00003969,108.432147047321,32.2314,-98.2319,393.2,STEPHENVILLE                  
USW00012912,159.374657802112,28.8614,-96.9303,35.1,VICTORIA RGNL AP              
USW00012917,152.024638247947,29.9506,-94.0206,4.9,PORT ARTHUR SE TX AP          
USW00012918,164.266033254157,29.6381,-95.2819,13.4,HOUSTON HOBBY AP              
USW00012919,182.804849432929,25.9156,-97.4186,7,BROWNSVILLE                   
USW00012921,147.334767305436,29.5442,-98.4839,240.5,SAN ANTONIO INTL AP           
USW00012924,169.798201016817,27.7839,-97.5108,13.7,CORPUS CHRISTI                
USW00012926,199.570199452483,27.6833,-97.2833,5.5,CORPUS CHRISTI NAS            
USW00012928,172.251075479077,27.5,-97.8167,17.1,KINGSVILLE NAAS               
USW00012935,161.145091904576,28.7247,-96.2536,3.7,PALACIOS MUNI AP              
USW00012944,187.908095424325,29.3,-94.8,2.1,GALVESTON                     
USW00012959,184.113458528952,26.1839,-98.2539,30.5,MCALLEN MILLER INTL AP        
USW00012960,148.491591709034,29.98,-95.36,29,HOUSTON INTERCONT AP          
USW00012962,138.012905748925,29.36,-99.1742,280.4,HONDO MUNI AP                 
USW00013904,133.840314136126,30.1831,-97.68,146.3,AUSTIN BERGSTROM AP           
USW00013958,147.983574501369,30.3208,-97.7603,204.2,AUSTIN-CAMP MABRY             
USW00013959,130.818146265154,31.6189,-97.2283,152.4,WACO RGNL AP                  
USW00013960,139.346108721158,32.8519,-96.8556,134.1,DALLAS LOVE FLD               
USW00013961,134.14328358209,32.8192,-97.3614,209.4,FT WORTH MEACHAM FLD          
USW00013962,114.057489245209,32.4106,-99.6822,545.6,ABILENE RGNL AP               
USW00013966,105.929605005866,33.9786,-98.4928,310,WICHITA FALLS MUNI AP         
USW00022010,147.910833007431,29.3783,-100.9269,304.5,DEL RIO INTL AP               
USW00023007,90.6339817387852,34.4272,-100.2831,594.7,CHILDRESS MUNI AP             
USW00023023,93.5295267892061,31.9433,-102.1889,874.2,MIDLAND ODESSA                
USW00023034,108.614782948768,31.3711,-100.4922,576.1,SAN ANGELO                    
USW00023040,93.9262767710049,31.78,-103.2017,855.6,WINKLER CO AP                 
USW00023041,104.117811501597,32.2442,-101.4536,765,BIG SPRING                    
USW00023042,84.1935862338678,33.6542,-101.8136,993.3,LUBBOCK                       
USW00023044,96.5725459522879,31.8111,-106.3758,1194.2,EL PASO INTL AP               
USW00023047,61.4208056315995,35.2333,-101.7089,1093.3,AMARILLO                      
USW00023072,65.7806022682832,34.9325,-100.8903,823,CLARENDON                     
USW00093042,44.4734895191122,36.0167,-102.55,1216.2,DALHART MUNI AP               
USW00093901,136.329683222526,32.7333,-96.9667,150,DALLAS HENSLEY FLD NAS        
USW00093914,127.231470471661,31.7831,-95.6039,141.7,PALESTINE 2 NE                
USW00093985,120.722388059702,32.7817,-98.0603,283.5,MINERAL WELLS AP              
USW00093987,127.089166992569,31.2361,-94.7544,87.8,LUFKIN ANGELINA CO AP         
