ID,value,LAT,LON,ELEV,NAME
USC00412617,205.838684106223,35.8731,-101.9725,1114,DUMAS                         
USC00412677,249.908095424325,32.8692,-97.4497,231.6,EAGLE MTN LAKE                
USC00412679,283.916139240506,28.7569,-100.4792,247.5,EAGLE PASS 3N                 
USC00412715,240.119191919192,32.3989,-98.8175,438.3,EASTLAND                      
USC00412794,227.764176769652,31.8347,-105.9608,1597.2,EL PASO 32 ENE                
USC00412820,261.524051622996,30.3642,-97.37,181.1,ELGIN 1 N                     
USC00412902,237.330689928628,32.8711,-95.7797,147.5,EMORY                         
USC00412906,295.081660583942,27.9775,-99.3847,166.1,ENCINAL                       
USC00413005,240.687892752409,31.4625,-98.1619,379.5,EVANT 1SSW                    
USC00413060,295.219039935458,26.5581,-99.1372,97.5,FALCON DAM                    
USC00413063,282.499801666006,27.1353,-98.1203,42.4,FALFURRIAS                    
USC00413133,243.463235294118,32.5339,-96.6608,143.3,FERRIS                        
USC00413183,258.531471282455,29.6339,-97.0644,143.3,FLATONIA 4SE                  
USC00413201,274.78131292791,29.1333,-98.1628,121.9,FLORESVILLE                   
USC00413214,219.292913385827,33.985,-101.3339,981.5,FLOYDADA                      
USC00413225,201.307873090482,36.4328,-100.1369,844.3,FOLLETT                       
USC00413262,241.220784313726,30.5997,-103.8869,1482.5,FT DAVIS                      
USC00413280,263.631496062992,30.9072,-102.9153,926,FT STOCKTON                   
USC00413299,287.122141119221,28.5033,-98.8392,91.4,FOWLERTON                     
USC00413321,249.302307391474,31.0328,-96.4889,142.3,FRANKLIN                      
USC00413329,250.159316646802,30.2392,-98.9089,513.6,FREDERICKSBURG                
USC00413340,257.87648456057,28.9844,-95.3808,2.4,FREEPORT 2 NW                 
USC00413368,211.810493343774,34.64,-102.7231,1222.2,FRIONA                        
USC00413411,241.239565217391,32.7744,-101.4539,771.1,GAIL                          
USC00413420,235.972861842105,33.6461,-97.0592,265.2,GAINESVILLE 5 ENE             
USC00413445,243.684322938915,31.8667,-101.4814,809.2,GARDEN CITY                   
USC00413485,253.712832550861,31.4144,-97.7019,251.8,GATESVILLE                    
USC00413507,254.087370929309,30.6764,-97.7208,266.4,GEORGETOWN LAKE               
USC00413546,240.017261671244,32.7464,-95.0497,118.9,GILMER 4 WNW                  
USC00413591,259.875635510364,32.2342,-97.7853,199.6,GLEN ROSE 2 W                 
USC00413614,245.632578819725,31.4406,-98.5903,459.3,GOLDTHWAITE 1 WSW             
USC00413618,290.213959854015,28.6617,-97.385,43.3,GOLIAD                        
USC00413622,258.185764567853,29.4744,-97.4481,90.2,GONZALES 2S                   
USC00413668,247.692215568862,33.1203,-98.5669,328.6,GRAHAM                        
USC00413680,271.739692805174,31.3028,-102.8222,739.1,GRANDFALLS 3SSE               
USC00413686,250.809024979855,30.7189,-97.3211,169.2,GRANGER DAM                   
USC00413691,242.595051060487,32.9506,-97.0553,178.3,GRAPEVINE DAM                 
USC00413734,238.450963956412,33.1678,-96.0983,166.1,GREENVILLE KGVL RADIO         
USC00413778,269.097455968689,31.1964,-95.1461,106.7,GROVETON                      
USC00413787,206.889885807504,36.2631,-101.405,966.2,GRUVER                        
USC00413828,245.838028169014,33.6267,-100.3369,536.4,GUTHRIE                       
USC00413873,260.315459882583,29.4706,-96.9397,83.8,HALLETTSVILLE 2 N             
USC00413943,282.314502529511,26.2028,-97.6728,11.6,HARLINGEN                     
USC00413972,215.933881064163,34.3697,-102.1175,1116.5,HART                          
USC00413992,242.967554076539,33.1644,-99.7389,484.6,HASKELL                       
USC00414058,285.644025157233,27.3194,-98.6775,176.8,HEBBRONVILLE                  
USC00414081,239.95758051846,32.1808,-94.7964,128,HENDERSON                     
USC00414093,241.043547110055,33.8128,-98.2003,283.5,HENRIETTA                     
USC00414098,214.47587289133,34.8172,-102.4003,1164.3,HEREFORD                      
USC00414137,250.055990602976,31.9844,-98.0311,317.9,HICO                          
USC00414182,250.315122723674,32.0161,-97.1094,167.6,HILLSBORO                     
